error,time,VV0000,VV0001,VV0002,VV0003,VV0004,VV0005,VV0006,VV0007,VV0008,VV0009,VV0010,VV0011,VV0012,VV0013,VV0014,VV0015,VV0016,VV0017,VV0018,VV0019,VV0020,VV0021,VV0022,VV0023,VV0024,VV0025,VV0026,VV0027,VV0028,VV0029,VV0030,VV0031,VV0032,VV0033,VV0034,VV0035,VV0036,VV0037,VV0038,VV0039,VV0040,VV0041,VV0042,VV0043,VV0044,VV0045,VV0046,VV0047,VV0048,VV0049,VV0050,VV0051,VV0052,VV0053,VV0054,VV0055,VV0056,VV0057,VV0058,VV0059,VV0060,VV0061,VV0062,VV0063,VV0064,VV0065,VV0066
84974508.3736,76.36041450500488,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-43.292989412884864,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-3483.2722457647483,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
88441489.5548,80.61103200912476,-41901.066385302314,2.4460136376346737,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-43.292989412884864,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
85244320.1938,74.13440227508545,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-43.292989412884864,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,1.4645816561033003,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
125866431.832,80.53983688354492,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-43.292989412884864,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,48345.87526683428,7231.088855975619,-192523.87899804697
84971211.4731,68.70300531387329,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-43.292989412884864,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,2207.593117907777,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84971059.9691,73.43189120292664,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84994775.8422,93.1463360786438,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,48825.76510959828,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
inf,83.06843090057373,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-4.379607263267607,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84971662.2859,83.10700345039368,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-10467.212753391894,-37.886680227033295,1.3328140755453258e-11,-27280.075836139375,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84971000.5458,91.60776138305664,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
734847873.516,84.2854962348938,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,40.67418567548476,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
283660217.83,81.19378805160522,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-345250.7199453218,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84971012.2197,74.66994047164917,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,175.07250134135697,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
85123665.9557,75.98846006393433,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.9326058189674427e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84972492.6551,85.53996205329895,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-20132.142886952795,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84971000.7544,76.49359464645386,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-436.19808182313875,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
85363888.1694,94.4111123085022,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-148416.9385522455,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
85690582.6121,86.75969767570496,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,2954.6501078213755,4296.509810362552,-7698.954390327912,-2122.2714493592084,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84963965.9703,84.69524788856506,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,3016.3716111779545,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
85364453.3525,77.44821906089783,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-1.7410063247097312,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,3016.3716111779545,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
84964025.6369,82.42883634567261,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-179176.0,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-1049.7638138627794,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,3016.3716111779545,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
534259878.562,73.52938437461853,-41901.066385302314,1.7569704894668245,-13689.228150667179,2.823433650835051,22261.446747003007,-0.774915278190873,-315000.44806766586,26.026171050106957,-168783.8986921614,20.241212781900238,363.5156466982238,-3873.648963856577,-9551.18768139039,-37.886680227033295,1.3328140755453258e-11,-18068.983822324757,-8.100834513404301,1.4049941392371008e-11,-12575.414182142678,130.02892744380154,-1320.1977169369052,-23934.85966526941,-57704.29249208515,2.950583634055776,-68963.21119058291,14744.655098206633,0.0007803084275081131,4.798201395104072e-08,0.0004513840492559004,0.7251511930287592,12963.883129675938,8.14114855734534,32285.76521231828,41876.47008700391,-35611.76606050868,-20275.1,-150055.0,26586.857239529218,33640.73083753205,21093.49816656712,-119105.19014895865,-26618.21226440778,0.38265477043657065,-55528.42991013035,0.5981706295936344,-41810.9,-4345.436902731697,-0.0006523649687580709,3.133963302288507e-07,1.0283180927905287,-7.932685054984857,-2853.2710423696662,-520.5723735071607,4035.9334168710684,44.48794358415101,3927.9761601617975,3701.743112772099,3016.3716111779545,4296.509810362552,-7698.954390327912,-2493.472849658806,1826.6209232065453,2690.196596461078,-6348015.012500713,72448.01579938365,7231.088855975619,-192523.87899804697
